scope_key,region,delay,universe,dataset_id,dataset_name,dataset_category,field_count,coverage,date_coverage,value_score,pyramid_multiplier,date_updated,variant_id,variant_evidence
ASI_D1_ILLIQUID_MINVOL1M,ASI,1,ILLIQUID_MINVOL1M,other250,details data,Other,9,0.2686,0.9507,7.0,1.5,2026-03-01,other250__fc9,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_ILLIQUID_MINVOL1M,ASI,1,ILLIQUID_MINVOL1M,other315,Equity Swap Data,Other,32,0.3202,1.0,5.0,1.5,2025-10-01,other315__fc32,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_ILLIQUID_MINVOL1M,ASI,1,ILLIQUID_MINVOL1M,other323,Global Equity Premarket Data,Other,11,0.934,0.9507,3.0,1.5,2025-10-01,other323__fc11,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_ILLIQUID_MINVOL1M,ASI,1,ILLIQUID_MINVOL1M,other327,Sensitivity to Interest Rates Model,Other,3,0.8152,0.9507,4.0,1.5,2022-10-01,other327__fc3,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_ILLIQUID_MINVOL1M,ASI,1,ILLIQUID_MINVOL1M,other335,Multi-Region Dividend Alpha Model Dataset,Other,10,0.7334,0.9507,1.0,1.5,2023-11-01,other335__fc10,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_ILLIQUID_MINVOL1M,ASI,1,ILLIQUID_MINVOL1M,other424,Dividend prediction model,Other,3,0.7301,0.9507,4.0,1.5,2025-10-01,other424__fc3,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_ILLIQUID_MINVOL1M,ASI,1,ILLIQUID_MINVOL1M,other428,Japanese PnL Guidance,Other,8,0.2961,0.9507,4.0,1.5,2024-07-01,other428__fc8,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_ILLIQUID_MINVOL1M,ASI,1,ILLIQUID_MINVOL1M,other436,Dividend model,Other,3,0.7234,0.9507,5.0,1.5,2022-12-01,other436__fc3,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_ILLIQUID_MINVOL1M,ASI,1,ILLIQUID_MINVOL1M,other455,Relationship enhanced with AI/ML,Other,1500,0.8131,1.0,4.0,1.5,2026-03-01,other455__fc1500,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_ILLIQUID_MINVOL1M,ASI,1,ILLIQUID_MINVOL1M,other496,Intraday FX rates,Other,16,0.5625,1.0,3.0,1.5,2024-07-01,other496__fc16,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_ILLIQUID_MINVOL1M,ASI,1,ILLIQUID_MINVOL1M,other545,Linked Firms Momentum Data,Other,4,0.8553,0.9507,5.0,1.5,2023-07-01,other545__fc4,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_ILLIQUID_MINVOL1M,ASI,1,ILLIQUID_MINVOL1M,other546,Institutional Network Analysis Dataset,Other,10,0.5787,0.9507,6.0,1.5,2026-03-01,other546__fc10,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_ILLIQUID_MINVOL1M,ASI,1,ILLIQUID_MINVOL1M,other553,Financial Opinion Mining,Sentiment,6,0.4257,1.0,4.0,1.4,2023-11-01,other553__fc6,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_ILLIQUID_MINVOL1M,ASI,1,ILLIQUID_MINVOL1M,other567,Employee Review Data,Other,37,0.2477,1.0,6.0,1.5,2025-11-01,other567__fc37,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_ILLIQUID_MINVOL1M,ASI,1,ILLIQUID_MINVOL1M,other571,Wikipedia Viewing Data,Other,30,0.4163,0.9507,6.0,1.5,2025-10-01,other571__fc30,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_ILLIQUID_MINVOL1M,ASI,1,ILLIQUID_MINVOL1M,other635,Thomson Reuters News Analytics Equities,Other,6,0.6252,0.9507,5.0,1.5,2025-10-01,other635__fc6,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_ILLIQUID_MINVOL1M,ASI,1,ILLIQUID_MINVOL1M,pattern_scores,Chart Pattern Similarity Scores,Price Volume,504,1.0,1.0,6.0,1.0,2026-03-01,pattern_scores__fc504,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_ILLIQUID_MINVOL1M,ASI,1,ILLIQUID_MINVOL1M,predictive_starmine,Predictive Analyst-Company Signal Set,Model,645,0.9179,1.0,6.0,1.3,2026-03-01,predictive_starmine__fc645,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_ILLIQUID_MINVOL1M,ASI,1,ILLIQUID_MINVOL1M,price_signal_dl,Deep Learning Price Signal Dataset,Model,28,0.9129,0.9507,5.0,1.3,2026-03-01,price_signal_dl__fc28,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_ILLIQUID_MINVOL1M,ASI,1,ILLIQUID_MINVOL1M,pv1,Price Volume Data for Equity,Price Volume,24,1.0,1.0,1.0,1.0,2026-04-01,pv1__fc24,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_ILLIQUID_MINVOL1M,ASI,1,ILLIQUID_MINVOL1M,pv103,Interval and MOO&MOC statistics,Price Volume,7,1.0,0.9507,2.0,1.0,2025-10-01,pv103__fc7,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_ILLIQUID_MINVOL1M,ASI,1,ILLIQUID_MINVOL1M,pv106,Microstructure Spread Data,Price Volume,29,0.9463,1.0,2.0,1.0,2025-11-01,pv106__fc29,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_ILLIQUID_MINVOL1M,ASI,1,ILLIQUID_MINVOL1M,pv109,Bond Yield Data,Price Volume,25,0.2259,1.0,5.0,1.0,2025-10-01,pv109__fc25,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_ILLIQUID_MINVOL1M,ASI,1,ILLIQUID_MINVOL1M,pv13,Relationship Data for Equity,Price Volume,44,0.776,1.0,1.0,1.0,2025-11-01,pv13__fc44,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_ILLIQUID_MINVOL1M,ASI,1,ILLIQUID_MINVOL1M,pv149,Holidays and Trading Hours Calendar,Price Volume,1,1.0,0.9507,4.0,1.0,2025-10-01,pv149__fc1,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_ILLIQUID_MINVOL1M,ASI,1,ILLIQUID_MINVOL1M,pv29,Derived Industry Classification,Price Volume,57,0.4738,0.9507,1.0,1.0,2025-10-01,pv29__fc57,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_ILLIQUID_MINVOL1M,ASI,1,ILLIQUID_MINVOL1M,pv3,Global Daily Pricing Data,Price Volume,1,0.4295,1.0,5.0,1.0,2026-03-01,pv3__fc1,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_ILLIQUID_MINVOL1M,ASI,1,ILLIQUID_MINVOL1M,pv30,Alternate Industry Classification,Price Volume,735,0.8993,0.9507,4.0,1.0,2025-11-01,pv30__fc735,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_ILLIQUID_MINVOL1M,ASI,1,ILLIQUID_MINVOL1M,pv37,Equity Interval Data,Price Volume,706,0.2875,1.0,1.0,1.0,2023-11-01,pv37__fc706,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_ILLIQUID_MINVOL1M,ASI,1,ILLIQUID_MINVOL1M,pv47,Specific Return Dataset,Price Volume,5,0.8444,1.0,1.0,1.0,2025-11-01,pv47__fc5,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_ILLIQUID_MINVOL1M,ASI,1,ILLIQUID_MINVOL1M,pv70,Relation Dataset,Price Volume,33,0.2581,1.0,4.0,1.0,2025-10-01,pv70__fc33,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_ILLIQUID_MINVOL1M,ASI,1,ILLIQUID_MINVOL1M,pv96,Corporate Action Dataset,Price Volume,4,0.5,1.0,1.0,1.0,2022-12-01,pv96__fc4,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_ILLIQUID_MINVOL1M,ASI,1,ILLIQUID_MINVOL1M,quant_factor_lib,Multi-Domain Quantitative Factor Library,Model,32,0.742,0.3672,7.0,1.3,2026-03-01,quant_factor_lib__fc32,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_ILLIQUID_MINVOL1M,ASI,1,ILLIQUID_MINVOL1M,risk60,Securities Lending Insight Data,Risk,5,0.9389,0.9507,1.0,1.0,2026-03-01,risk60__fc5,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_ILLIQUID_MINVOL1M,ASI,1,ILLIQUID_MINVOL1M,risk68,Forecast Data,Risk,5,0.989,0.9507,2.0,1.0,2022-09-01,risk68__fc5,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_ILLIQUID_MINVOL1M,ASI,1,ILLIQUID_MINVOL1M,risk70,Multi-Factor Model,Risk,64,0.8739,1.0,1.0,1.0,2026-03-01,risk70__fc64,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_ILLIQUID_MINVOL1M,ASI,1,ILLIQUID_MINVOL1M,risk72,Specific return of extended factors,Risk,3,0.226,1.0,1.0,1.0,2026-03-01,risk72__fc3,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_ILLIQUID_MINVOL1M,ASI,1,ILLIQUID_MINVOL1M,search_interest,Rapid Search Interest Signals,Other,9,0.3122,1.0,7.0,1.5,2026-03-01,search_interest__fc9,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_ILLIQUID_MINVOL1M,ASI,1,ILLIQUID_MINVOL1M,sentiment21,AI Sentiment Score Data,Sentiment,105,0.6478,0.9507,4.0,1.4,2025-11-01,sentiment21__fc105,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_ILLIQUID_MINVOL1M,ASI,1,ILLIQUID_MINVOL1M,sentiment23,Textual Sentiment Analysis Data,Sentiment,105,0.6828,0.9507,4.0,1.4,2025-11-01,sentiment23__fc105,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_ILLIQUID_MINVOL1M,ASI,1,ILLIQUID_MINVOL1M,sentiment26,Website Popularity Ranking Dataset,Sentiment,18,0.4458,0.7202,4.0,1.4,2025-07-01,sentiment26__fc18,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_ILLIQUID_MINVOL1M,ASI,1,ILLIQUID_MINVOL1M,sentiment27,Website Popularity Rankings,Sentiment,14,0.5155,0.4869,2.0,1.4,2026-03-01,sentiment27__fc14,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_ILLIQUID_MINVOL1M,ASI,1,ILLIQUID_MINVOL1M,sentiment7,Webpage Views  Data,Sentiment,4,0.4154,1.0,6.0,1.4,2026-03-01,sentiment7__fc4,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_ILLIQUID_MINVOL1M,ASI,1,ILLIQUID_MINVOL1M,shortinterest5,Daily Price Limit Data,Short Interest,3,0.9624,0.9507,4.0,1.3,2025-10-01,shortinterest5__fc3,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_ILLIQUID_MINVOL1M,ASI,1,ILLIQUID_MINVOL1M,shortinterest6,SmartHoldings Model,Model,11,0.6109,1.0,2.0,1.3,2022-05-01,shortinterest6__fc11,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_ILLIQUID_MINVOL1M,ASI,1,ILLIQUID_MINVOL1M,socialmedia12,Sentiment Data for Equity,Social Media,6,0.2837,0.9507,3.0,1.2,2025-11-01,socialmedia12__fc6,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_ILLIQUID_MINVOL1M,ASI,1,ILLIQUID_MINVOL1M,socialmedia32,socialmedia discussion,Social Media,12,0.3284,0.9507,5.0,1.2,2026-04-01,socialmedia32__fc12,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_ILLIQUID_MINVOL1M,ASI,1,ILLIQUID_MINVOL1M,univ1,Universe Dataset,Price Volume,3,1.0,1.0,4.0,1.0,2026-03-01,univ1__fc3,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_ILLIQUID_MINVOL1M,ASI,1,ILLIQUID_MINVOL1M,univ2,Universe Dataset,Price Volume,1,1.0,,4.0,1.0,2024-06-01,univ2__fc1,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_MINVOL10M,ASI,1,MINVOL10M,acquisition_model,Corporate Acquisition Likelihood Model,Other,15,0.9177,0.9507,6.0,1.5,2026-03-01,acquisition_model__fc15,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_MINVOL10M,ASI,1,MINVOL10M,ai_equity_alpha,AI Equity Alpha Forecasts,Model,582,0.9847,0.9507,6.0,1.3,2026-02-01,ai_equity_alpha__fc582,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_MINVOL10M,ASI,1,MINVOL10M,ai_factor_transfer,AI Enhanced Equity Factor Transfer,Model,20,1.0,0.9507,5.0,1.3,2026-03-01,ai_factor_transfer__fc20,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_MINVOL10M,ASI,1,MINVOL10M,ai_news_scores,AI News Sentiment Scores,Other,105,0.5007,0.9003,7.0,1.5,2026-03-01,ai_news_scores__fc105,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_MINVOL10M,ASI,1,MINVOL10M,analyst10,Performance-Weighted Analyst Estimates,Analyst,669,0.7256,1.0,3.0,1.5,2026-04-01,analyst10__fc669,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_MINVOL10M,ASI,1,MINVOL10M,analyst11,ESG scores,Analyst,210,0.6111,0.9507,5.0,1.5,2025-11-01,analyst11__fc210,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_MINVOL10M,ASI,1,MINVOL10M,analyst14,Estimations of Key Fundamentals,Analyst,155,0.5015,1.0,1.0,1.5,2022-07-01,analyst14__fc155,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_MINVOL10M,ASI,1,MINVOL10M,analyst15,Earnings forecasts,Analyst,1437,0.3947,1.0,1.0,1.5,2026-03-01,analyst15__fc1437,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_MINVOL10M,ASI,1,MINVOL10M,analyst37,Japan Analyst Estimate Data,Analyst,119,0.2897,0.9507,4.0,1.5,2026-03-01,analyst37__fc119,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_MINVOL10M,ASI,1,MINVOL10M,analyst39,Analyst estimates & financial ratios,Analyst,52,0.798,1.0,2.0,1.5,2025-11-01,analyst39__fc52,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_MINVOL10M,ASI,1,MINVOL10M,analyst4,Analyst Estimate Data for Equity,Analyst,291,0.6057,1.0,1.0,1.5,2026-03-01,analyst4__fc291,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_MINVOL10M,ASI,1,MINVOL10M,analyst45,Analyst Trade Ideas,Analyst,241,0.368,1.0,4.0,1.5,2025-10-01,analyst45__fc241,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_MINVOL10M,ASI,1,MINVOL10M,analyst69,Fundamental Analyst Estimates,Analyst,992,0.8154,1.0,1.0,1.5,2026-03-01,analyst69__fc992,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_MINVOL10M,ASI,1,MINVOL10M,analyst72,Corporate Earning Estimates Data,Analyst,52,0.3527,1.0,6.0,1.5,2026-03-01,analyst72__fc52,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_MINVOL10M,ASI,1,MINVOL10M,analyst9,Analyst Estimate Daily Data,Analyst,50,0.6431,0.9507,3.0,1.5,2025-11-01,analyst9__fc50,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_MINVOL10M,ASI,1,MINVOL10M,analyst_base_ref,Analyst Estimates Base Reference,Analyst,14,0.7328,0.9507,5.0,1.5,2026-03-01,analyst_base_ref__fc14,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_MINVOL10M,ASI,1,MINVOL10M,analyst_consensus,Standardized Analyst Consensus Forecasts,Analyst,2372,0.6397,1.0,6.0,1.5,2026-03-01,analyst_consensus__fc2372,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_MINVOL10M,ASI,1,MINVOL10M,analyst_earnings_ibes,Global Analyst Earnings Forecasts,Model,28,1.0,0.9507,5.0,1.3,2026-03-01,analyst_earnings_ibes__fc28,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_MINVOL10M,ASI,1,MINVOL10M,analyst_factor_signals,Global Analyst Factor Signals,Analyst,59,0.5252,0.9507,5.0,1.5,2026-03-01,analyst_factor_signals__fc59,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_MINVOL10M,ASI,1,MINVOL10M,analyst_revision_horizons,Multi Horizon Analyst Revision Signals,Model,1026,0.7075,1.0,7.0,1.3,2026-03-01,analyst_revision_horizons__fc1026,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_MINVOL10M,ASI,1,MINVOL10M,behavioral_signals,Behavioral Finance Signal Factors,Model,7,0.8754,0.9507,7.0,1.3,2026-03-01,behavioral_signals__fc7,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_MINVOL10M,ASI,1,MINVOL10M,broker1,user predictions from Minkabu,Broker,12,0.3918,1.0,3.0,1.1,2024-07-01,broker1__fc12,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_MINVOL10M,ASI,1,MINVOL10M,chart_cnn_alpha,Deep Learning Chart-Based Alpha,Model,1010,0.953,1.0,6.0,1.3,2026-03-01,chart_cnn_alpha__fc1010,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_MINVOL10M,ASI,1,MINVOL10M,continuation_score,Price Chart Continuation Pattern Similarity,Price Volume,560,1.0,1.0,5.0,1.0,2026-03-01,continuation_score__fc560,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_MINVOL10M,ASI,1,MINVOL10M,corporate_news_index,Timely Corporate News Index,Other,4,0.3456,0.4096,10.0,1.5,2026-03-01,corporate_news_index__fc4,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_MINVOL10M,ASI,1,MINVOL10M,dl_riskfree_returns,Deep Learning Risk Free Returns,Other,57,1.0,0.9507,4.0,1.5,2026-03-01,dl_riskfree_returns__fc57,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_MINVOL10M,ASI,1,MINVOL10M,earnings3,Earnings Date Data,Earnings,8,0.7787,0.9507,1.0,1.1,2022-10-01,earnings3__fc8,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_MINVOL10M,ASI,1,MINVOL10M,earnings6,International Findings Data,Earnings,64,0.4577,0.6621,2.0,1.1,2025-11-01,earnings6__fc64,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_MINVOL10M,ASI,1,MINVOL10M,equity_forum_data,International Equity Forum Activity,Other,8,0.4077,0.9507,10.0,1.5,2026-03-01,equity_forum_data__fc8,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_MINVOL10M,ASI,1,MINVOL10M,event_relation,Text-Based Event Relationship Analysis,Other,6,0.3535,0.9507,7.0,1.5,2026-04-01,event_relation__fc6,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_MINVOL10M,ASI,1,MINVOL10M,event_stock_model,Corporate Event Driven Stock Model,Model,3,0.8444,0.9507,5.0,1.3,2026-03-01,event_stock_model__fc3,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_MINVOL10M,ASI,1,MINVOL10M,fund_holdings_panel,Global Institutional Fund Holdings,Institutions,30,0.8502,0.8992,5.0,1.2,2026-03-01,fund_holdings_panel__fc30,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_MINVOL10M,ASI,1,MINVOL10M,fundamental1,Management and Executive Data,Fundamental,118,0.2522,0.9507,6.0,1.1,2025-10-01,fundamental1__fc118,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_MINVOL10M,ASI,1,MINVOL10M,fundamental109,Japanese Corporate Governance Data,Fundamental,44,0.3166,0.609,4.0,1.1,2026-03-01,fundamental109__fc44,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_MINVOL10M,ASI,1,MINVOL10M,fundamental17,Direct Fundamental Data,Fundamental,370,0.773,0.9507,1.0,1.1,2025-11-01,fundamental17__fc370,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_MINVOL10M,ASI,1,MINVOL10M,fundamental22,Environmental and Social Governance Data,Fundamental,2,0.3665,0.9507,4.0,1.1,2022-07-01,fundamental22__fc2,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_MINVOL10M,ASI,1,MINVOL10M,fundamental23,Fundamental Point in Time Data,Fundamental,376,0.7543,1.0,1.0,1.1,2025-11-01,fundamental23__fc376,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_MINVOL10M,ASI,1,MINVOL10M,fundamental28,Global Fundamental Data,Fundamental,522,0.5,1.0,1.0,1.1,2022-05-01,fundamental28__fc522,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_MINVOL10M,ASI,1,MINVOL10M,fundamental30,Japan fundamental data by sectors,Fundamental,330,0.5,1.0,4.0,1.1,2022-10-01,fundamental30__fc330,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_MINVOL10M,ASI,1,MINVOL10M,fundamental31,Additional Factor Model,Fundamental,98,0.4453,1.0,4.0,1.1,2026-04-01,fundamental31__fc98,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_MINVOL10M,ASI,1,MINVOL10M,fundamental4,Hong Kong Fundamental Data,Fundamental,1,0.4675,0.9507,2.0,1.1,2022-12-01,fundamental4__fc1,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_MINVOL10M,ASI,1,MINVOL10M,fundamental6,Company Fundamental Data for Equity,Fundamental,295,0.5,1.0,1.0,1.1,2022-05-01,fundamental6__fc295,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_MINVOL10M,ASI,1,MINVOL10M,fundamental86,Stock Reports Plus,Fundamental,10,0.7995,1.0,3.0,1.1,2025-10-01,fundamental86__fc10,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_MINVOL10M,ASI,1,MINVOL10M,global_seasonal_model,Global Seasonal Regime Return Signals,Model,681,0.9991,1.0,6.0,1.3,2026-04-01,global_seasonal_model__fc681,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_MINVOL10M,ASI,1,MINVOL10M,imbalance5,Oil Price Resilience Scores,Imbalance,2,0.8698,0.9507,1.0,1.0,2023-11-01,imbalance5__fc2,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_MINVOL10M,ASI,1,MINVOL10M,insider_feats,Global Insider Transaction Features,Other,33,0.334,0.9507,7.0,1.5,2026-03-01,insider_feats__fc33,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_MINVOL10M,ASI,1,MINVOL10M,institutions6,Institutions and Beneficial Stake Ownership,Institutions,11,0.9991,0.9507,2.0,1.2,2025-10-01,institutions6__fc11,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_MINVOL10M,ASI,1,MINVOL10M,intraday_pv_feats,Daily Intraday Price Volume Features,Price Volume,582,0.9704,0.9507,5.0,1.0,2026-03-01,intraday_pv_feats__fc582,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_MINVOL10M,ASI,1,MINVOL10M,macro63,Index Reconstitution Data,Macro,1,1.0,0.9507,2.0,1.0,2025-07-01,macro63__fc1,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_MINVOL10M,ASI,1,MINVOL10M,ml_factor_proj,Machine Learning Factor Projections,Other,333,1.0,0.9507,6.0,1.5,2026-03-01,ml_factor_proj__fc333,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_MINVOL10M,ASI,1,MINVOL10M,mmp_nlp_sentiment,Multilingual NLP News Sentiment Signals,Other,521,0.7742,1.0,7.0,1.5,2026-04-01,mmp_nlp_sentiment__fc521,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_MINVOL10M,ASI,1,MINVOL10M,model106,Analysts rating model,Model,14,0.3943,0.9507,3.0,1.3,2025-10-01,model106__fc14,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_MINVOL10M,ASI,1,MINVOL10M,model110,Big data and machine learning based model,Model,8,0.8844,0.9507,1.0,1.3,2022-10-01,model110__fc8,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_MINVOL10M,ASI,1,MINVOL10M,model135,Alternative technical factor models,Model,137,0.8629,1.0,2.0,1.3,2025-10-01,model135__fc137,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_MINVOL10M,ASI,1,MINVOL10M,model138,Stock Selection from Accounting-based Factors,Model,120,0.8713,0.9507,2.0,1.3,2022-12-01,model138__fc120,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_MINVOL10M,ASI,1,MINVOL10M,model140,Sensitivity to the Inflation Change,Model,3,0.8188,0.9507,3.0,1.3,2022-10-01,model140__fc3,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_MINVOL10M,ASI,1,MINVOL10M,model141,Interest Rate Sensitivity Measures,Model,4,0.3346,1.0,4.0,1.3,2022-09-01,model141__fc4,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_MINVOL10M,ASI,1,MINVOL10M,model144,Stock Selection DL model,Model,2,0.8686,0.9507,2.0,1.3,2022-09-01,model144__fc2,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_MINVOL10M,ASI,1,MINVOL10M,model16,Fundamental Scores,Model,24,0.5669,0.9507,2.0,1.3,2025-11-01,model16__fc24,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_MINVOL10M,ASI,1,MINVOL10M,model170,Asia Technical and Fundamental ranking model,Model,22,0.9131,0.9252,4.0,1.3,2025-10-01,model170__fc22,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_MINVOL10M,ASI,1,MINVOL10M,model207,Asian Insider Transaction Data,Model,5,0.3538,1.0,4.0,1.3,2025-10-01,model207__fc5,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_MINVOL10M,ASI,1,MINVOL10M,model219,Canadian Equity Quantitative Models,Model,1012,0.7518,1.0,4.0,1.3,2026-04-01,model219__fc1012,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_MINVOL10M,ASI,1,MINVOL10M,model238,SmartHoldings Model,Model,44,0.9758,0.9507,3.0,1.3,2025-11-01,model238__fc44,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_MINVOL10M,ASI,1,MINVOL10M,model243,Combined Alpha Model,Model,4,0.9425,1.0,2.0,1.3,2024-12-01,model243__fc4,OFFICIAL_DATASET_FIELDCOUNT_GROUP
ASI_D1_MINVOL10M,ASI,1,MINVOL10M,model25,Earnings Quality,Model,611,0.7663,1.0,2.0,1.3,2026-04-01,model25__fc611,OFFICIAL_DATASET_FIELDCOUNT_GROUP
