scope_key,dataset_id,dataset_name,category,field_count,coverage,date_coverage,value_score,pyramid_multiplier,last_field_added,alpha_count,alpha_density,resource_count,forum_count,paper_count,dataset_page_url,scraped_at
USA_D1_TOP1000,sustainable_profit,Sustainable Profitability Factor Library,Other,122,0.6172,0.9507,7.0,1.5,2026-03-01,13,0.106557,1,1,0,https://platform.worldquantbrain.com/data/data-sets/sustainable_profit,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,techindi_model,Deep Learning Technical Indicator Returns,Other,1830,0.973,0.9507,5.0,1.5,2026-03-01,115,0.062842,1,1,0,https://platform.worldquantbrain.com/data/data-sets/techindi_model,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,us_equity_news,US Equity Quantitative News Sentiment,Other,8,0.9627,0.2426,5.0,1.5,2026-03-01,3,0.375000,1,1,0,https://platform.worldquantbrain.com/data/data-sets/us_equity_news,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,web_traffic_engage,Web Traffic Engagement Signals,Other,105,0.433,0.5416,6.0,1.5,2026-03-01,39,0.371429,1,1,0,https://platform.worldquantbrain.com/data/data-sets/web_traffic_engage,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,workforce_flow_skills,Global Workforce Flow and Skills Analytics,Other,26,0.5703,0.9507,6.0,1.5,2026-03-01,1,0.038462,1,1,0,https://platform.worldquantbrain.com/data/data-sets/workforce_flow_skills,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,ai_factor_transfer,AI Enhanced Equity Factor Transfer,Model,20,1.0,0.9507,5.0,1.4,2026-03-01,29,1.450000,1,1,0,https://platform.worldquantbrain.com/data/data-sets/ai_factor_transfer,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,analyst_chart_cnn,Deep Learning Analyst Chart Signals,Model,367,0.9362,0.9507,4.0,1.4,2026-03-01,107,0.291553,1,1,0,https://platform.worldquantbrain.com/data/data-sets/analyst_chart_cnn,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,analyst_earnings_ibes,Global Analyst Earnings Forecasts,Model,42,0.9991,1.0,5.0,1.4,2026-03-01,30,0.714286,1,1,0,https://platform.worldquantbrain.com/data/data-sets/analyst_earnings_ibes,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,analyst_revision_horizons,Multi Horizon Analyst Revision Signals,Model,1095,0.941,0.9507,7.0,1.4,2026-03-01,55,0.050228,1,1,0,https://platform.worldquantbrain.com/data/data-sets/analyst_revision_horizons,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,behavioral_signals,Behavioral Finance Signal Factors,Model,7,0.8666,0.9507,6.0,1.4,2026-03-01,16,2.285714,1,1,0,https://platform.worldquantbrain.com/data/data-sets/behavioral_signals,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,board_network,Board Member Network Analysis,Model,17,0.7887,0.9507,7.0,1.4,2026-03-01,0,0.000000,1,1,0,https://platform.worldquantbrain.com/data/data-sets/board_network,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,chart_cnn_alpha,Deep Learning Chart-Based Alpha,Model,403,0.9848,1.0,6.0,1.4,2026-03-01,36,0.089330,1,1,0,https://platform.worldquantbrain.com/data/data-sets/chart_cnn_alpha,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,event_stock_model,Corporate Event Driven Stock Model,Model,6,0.8485,0.9507,6.0,1.4,2026-03-01,0,0.000000,1,1,0,https://platform.worldquantbrain.com/data/data-sets/event_stock_model,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,expected_move,Equity Expected Move Metrics,Model,110,0.8396,0.9507,6.0,1.4,2026-03-01,14,0.127273,1,1,0,https://platform.worldquantbrain.com/data/data-sets/expected_move,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,forward_beta_risk,Forward Beta Risk Prediction Model,Model,42,0.8121,1.0,6.0,1.4,2026-03-01,2,0.047619,1,1,0,https://platform.worldquantbrain.com/data/data-sets/forward_beta_risk,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,global_seasonal_model,Global Seasonal Regime Return Signals,Model,366,0.9954,1.0,5.0,1.4,2026-03-01,135,0.368852,1,1,0,https://platform.worldquantbrain.com/data/data-sets/global_seasonal_model,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,model10,Research Indicators,Model,1224,0.9711,1.0,2.0,1.4,2026-03-01,139,0.113562,3,1,2,https://platform.worldquantbrain.com/data/data-sets/model10,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,model165,Time-series prediction of alpha models,Model,441,1.0,0.9507,2.0,1.4,2026-03-01,632,1.433107,1,1,0,https://platform.worldquantbrain.com/data/data-sets/model165,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,model17,Research Analyst Estimate Factors,Model,43,0.4247,0.9507,3.0,1.4,2026-03-01,26,0.604651,2,1,1,https://platform.worldquantbrain.com/data/data-sets/model17,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,model227,Generalized Feature Transformer Dataset,Model,173,0.9433,0.9507,4.0,1.4,2026-03-01,9,0.052023,1,1,0,https://platform.worldquantbrain.com/data/data-sets/model227,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,model23,Scorings Data,Model,157,0.7637,1.0,2.0,1.4,2026-03-01,134,0.853503,3,1,2,https://platform.worldquantbrain.com/data/data-sets/model23,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,model230,Factor Ratios and its Rank Model,Model,1168,0.8202,1.0,2.0,1.4,2026-03-01,1301,1.113870,2,1,1,https://platform.worldquantbrain.com/data/data-sets/model230,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,model267,8-K based NLP model,Model,140,0.6224,0.9507,5.0,1.4,2026-03-01,32,0.228571,1,1,0,https://platform.worldquantbrain.com/data/data-sets/model267,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,model27,Credit Risk Model,Model,20,0.9922,1.0,2.0,1.4,2026-03-01,22,1.100000,1,1,0,https://platform.worldquantbrain.com/data/data-sets/model27,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,model28,Structural Credit Risk Model,Model,104,0.9354,1.0,2.0,1.4,2026-03-01,59,0.567308,1,1,0,https://platform.worldquantbrain.com/data/data-sets/model28,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,model307,Global Sales Allocation Model Data,Model,15,0.6551,1.0,6.0,1.4,2026-03-01,2,0.133333,1,1,0,https://platform.worldquantbrain.com/data/data-sets/model307,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,model53,Creditworthiness Risk Measure Model,Model,138,0.8044,1.0,2.0,1.4,2026-03-01,325,2.355072,1,1,0,https://platform.worldquantbrain.com/data/data-sets/model53,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,multi_horizon_alpha,Multi Horizon Alpha Decomposition,Model,832,0.8961,0.9507,7.0,1.4,2026-03-01,15,0.018029,1,1,0,https://platform.worldquantbrain.com/data/data-sets/multi_horizon_alpha,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,multi_source_model,Multi-Source Market Return Prediction,Model,62,0.972,0.6268,5.0,1.4,2026-03-01,15,0.241935,1,1,0,https://platform.worldquantbrain.com/data/data-sets/multi_source_model,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,multifactor_return_pred,Multi Factor Market Return Predictions,Model,669,0.969,0.6268,6.0,1.4,2026-03-01,45,0.067265,1,1,0,https://platform.worldquantbrain.com/data/data-sets/multifactor_return_pred,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,news_sentiment_transfer,Transferred News Sentiment Analytics,Sentiment,23,0.947,0.9507,6.0,1.4,2026-03-01,27,1.173913,0,0,0,https://platform.worldquantbrain.com/data/data-sets/news_sentiment_transfer,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,news_transformer_scores,Transformer Based News Sentiment Scores,Sentiment,315,0.7773,0.9507,5.0,1.4,2026-03-01,31,0.098413,0,0,0,https://platform.worldquantbrain.com/data/data-sets/news_transformer_scores,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,option_chart_model,Option Chart Image Return Prediction,Model,439,0.9299,0.9507,6.0,1.4,2026-03-01,19,0.043280,1,1,0,https://platform.worldquantbrain.com/data/data-sets/option_chart_model,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,option_horizon_decomp,US Equity Option Horizon Decomposition,Model,501,0.9741,0.9507,6.0,1.4,2026-03-01,31,0.061876,1,1,0,https://platform.worldquantbrain.com/data/data-sets/option_horizon_decomp,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,options_composite,Options Derived Composite Signals,Model,143,0.2402,0.9507,6.0,1.4,2026-03-01,16,0.111888,1,1,0,https://platform.worldquantbrain.com/data/data-sets/options_composite,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,predictive_starmine,Predictive Analyst-Company Signal Set,Model,1196,0.9764,1.0,6.0,1.4,2026-03-01,46,0.038462,1,1,0,https://platform.worldquantbrain.com/data/data-sets/predictive_starmine,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,price_signal_dl,Deep Learning Price Signal Dataset,Model,28,0.871,0.9507,6.0,1.4,2026-03-01,8,0.285714,1,1,0,https://platform.worldquantbrain.com/data/data-sets/price_signal_dl,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,pv_tech_indicators,Price Volume Technical Indicators,Model,56,1.0,0.9507,6.0,1.4,2026-03-01,7,0.125000,1,1,0,https://platform.worldquantbrain.com/data/data-sets/pv_tech_indicators,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,quant_factor_lib,Multi-Domain Quantitative Factor Library,Model,224,0.6582,1.0,7.0,1.4,2026-03-01,8,0.035714,1,1,0,https://platform.worldquantbrain.com/data/data-sets/quant_factor_lib,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,sentiment1,Research Sentiment Data,Sentiment,19,0.5815,0.9507,2.0,1.4,2026-03-01,1208,63.578947,0,0,0,https://platform.worldquantbrain.com/data/data-sets/sentiment1,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,sentiment22,News Sentiment Scores,Sentiment,210,0.9996,1.0,4.0,1.4,2026-03-01,36,0.171429,0,0,0,https://platform.worldquantbrain.com/data/data-sets/sentiment22,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,sentiment7,Webpage Views  Data,Sentiment,45,0.0889,1.0,3.0,1.4,2026-03-01,50,1.111111,1,0,1,https://platform.worldquantbrain.com/data/data-sets/sentiment7,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,tech_chart_model,Technical Indicator Chart Prediction,Model,384,1.0,1.0,5.0,1.4,2026-03-01,43,0.111979,1,1,0,https://platform.worldquantbrain.com/data/data-sets/tech_chart_model,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,earnings4,Effect of earnings announcement model,Earnings,375,0.9692,0.9507,1.0,1.3,2026-03-01,517,1.378667,1,1,0,https://platform.worldquantbrain.com/data/data-sets/earnings4,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,earnings_chart_dl,Deep Learning Earnings Chart Predictions,Earnings,100,0.991,0.9507,3.0,1.3,2026-03-01,271,2.710000,1,1,0,https://platform.worldquantbrain.com/data/data-sets/earnings_chart_dl,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,earnings_sent_matrix,Global Earnings Call Sentiment Matrix,Earnings,7,0.7,1.0,2.0,1.3,2026-03-01,54,7.714286,1,1,0,https://platform.worldquantbrain.com/data/data-sets/earnings_sent_matrix,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,option40,Options Analytics Data,Option,208,0.9755,0.9507,2.0,1.3,2026-03-01,187,0.899038,0,0,0,https://platform.worldquantbrain.com/data/data-sets/option40,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,option6,Forecasted Volatility for Equity Options,Option,133,0.9616,0.9507,1.0,1.3,2026-03-01,596,4.481203,2,0,2,https://platform.worldquantbrain.com/data/data-sets/option6,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,order_flow_imb,Institutional Order Flow Imbalance,Option,120,0.8092,0.9507,5.0,1.3,2026-03-01,44,0.366667,0,0,0,https://platform.worldquantbrain.com/data/data-sets/order_flow_imb,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,analyst15,Earnings forecasts,Analyst,2567,0.9944,1.0,1.0,1.2,2026-03-01,1320,0.514219,1,1,0,https://platform.worldquantbrain.com/data/data-sets/analyst15,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,analyst16,Real Time Estimates,Analyst,162,0.7602,1.0,2.0,1.2,2026-03-01,680,4.197531,2,1,1,https://platform.worldquantbrain.com/data/data-sets/analyst16,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,analyst2,Analysts Estimates of Key Fundamentals,Analyst,29,0.5659,1.0,3.0,1.2,2026-03-01,76,2.620690,1,1,0,https://platform.worldquantbrain.com/data/data-sets/analyst2,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,analyst34,Dividend forecasts model,Analyst,6,0.9595,0.9507,3.0,1.2,2026-03-01,7,1.166667,4,1,3,https://platform.worldquantbrain.com/data/data-sets/analyst34,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,analyst4,Analyst Estimate Data for Equity,Analyst,1324,0.7263,1.0,1.0,1.2,2026-03-01,12821,9.683535,2,1,1,https://platform.worldquantbrain.com/data/data-sets/analyst4,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,analyst49,Analyst Estimation Data,Analyst,324,0.5169,0.9507,3.0,1.2,2026-03-01,142,0.438272,1,1,0,https://platform.worldquantbrain.com/data/data-sets/analyst49,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,analyst69,Fundamental Analyst Estimates,Analyst,646,0.9342,1.0,1.0,1.2,2026-03-01,703,1.088235,1,1,0,https://platform.worldquantbrain.com/data/data-sets/analyst69,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,analyst_base_ref,Analyst Estimates Base Reference,Analyst,28,0.6791,0.9507,5.0,1.2,2026-03-01,18,0.642857,1,1,0,https://platform.worldquantbrain.com/data/data-sets/analyst_base_ref,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,analyst_consensus,Standardized Analyst Consensus Forecasts,Analyst,3424,0.7733,1.0,5.0,1.2,2026-03-01,112,0.032710,1,1,0,https://platform.worldquantbrain.com/data/data-sets/analyst_consensus,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,analyst_factor_signals,Global Analyst Factor Signals,Analyst,922,0.66,1.0,5.0,1.2,2026-03-01,70,0.075922,1,1,0,https://platform.worldquantbrain.com/data/data-sets/analyst_factor_signals,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,biasfree_analyst,Bias Adjusted Analyst Forecasts,Analyst,54,0.8761,0.9507,3.0,1.2,2026-03-01,63,1.166667,1,1,0,https://platform.worldquantbrain.com/data/data-sets/biasfree_analyst,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,event_return_model,Deep Learning Event Return Prediction,News,59,0.999,0.9507,4.0,1.2,2026-03-01,41,0.694915,1,1,0,https://platform.worldquantbrain.com/data/data-sets/event_return_model,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,mfm_model_output,Multi Factor Model Universal Output,Risk,117,0.9963,0.9507,4.0,1.2,2026-03-01,79,0.675214,1,1,0,https://platform.worldquantbrain.com/data/data-sets/mfm_model_output,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,news12,US News Data,News,875,0.8228,1.0,1.0,1.2,2026-03-01,6293,7.192000,2,1,1,https://platform.worldquantbrain.com/data/data-sets/news12,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,news17,PR Edition Data,News,45,0.9306,1.0,1.0,1.2,2026-03-01,175,3.888889,1,1,0,https://platform.worldquantbrain.com/data/data-sets/news17,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,news18,Ravenpack News Data,News,121,0.7301,1.0,1.0,1.2,2026-03-01,2001,16.537190,12,1,11,https://platform.worldquantbrain.com/data/data-sets/news18,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,news21,Macro Economic Event Data,News,260,0.6647,1.0,1.0,1.2,2026-03-01,118,0.453846,1,1,0,https://platform.worldquantbrain.com/data/data-sets/news21,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,news29,Significant Developments Data,News,12,0.8088,1.0,4.0,1.2,2026-03-01,3,0.250000,1,1,0,https://platform.worldquantbrain.com/data/data-sets/news29,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,news5,News Feed Analytics Data,News,145,0.8881,0.9507,2.0,1.2,2026-03-01,197,1.358621,1,1,0,https://platform.worldquantbrain.com/data/data-sets/news5,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,news59,Corporate Events Data,News,71,0.9039,1.0,3.0,1.2,2026-03-01,42,0.591549,1,1,0,https://platform.worldquantbrain.com/data/data-sets/news59,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,news82,Sentiment Analysis from DNN,News,23,0.9802,0.4157,3.0,1.2,2026-03-01,31,1.347826,1,1,0,https://platform.worldquantbrain.com/data/data-sets/news82,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,risk60,Securities Lending Insight Data,Risk,5,1.0,0.9507,1.0,1.2,2026-03-01,806,161.200000,1,1,0,https://platform.worldquantbrain.com/data/data-sets/risk60,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,risk70,Multi-Factor Model,Risk,158,0.9971,1.0,1.0,1.2,2026-03-01,1574,9.962025,1,1,0,https://platform.worldquantbrain.com/data/data-sets/risk70,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,chart_model_alpha,Deep Learning Chart Returns Predictor,Price Volume,281,0.9325,0.9507,5.0,1.1,2026-03-01,45,0.160142,0,0,0,https://platform.worldquantbrain.com/data/data-sets/chart_model_alpha,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,chart_return_model,Deep Learning Chart Return Prediction,Price Volume,248,1.0,0.9507,5.0,1.1,2026-03-01,8,0.032258,0,0,0,https://platform.worldquantbrain.com/data/data-sets/chart_return_model,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,continuation_score,Price Chart Continuation Pattern Similarity,Price Volume,560,0.9939,1.0,6.0,1.1,2026-03-01,34,0.060714,0,0,0,https://platform.worldquantbrain.com/data/data-sets/continuation_score,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,creator_signal_perf,Finance Creator Prediction Performance,Social Media,102,0.6562,0.9507,4.0,1.1,2026-03-01,42,0.411765,1,1,0,https://platform.worldquantbrain.com/data/data-sets/creator_signal_perf,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,dl_volume_pred,Deep Learning Volume Prediction,Price Volume,8,1.0,0.9507,4.0,1.1,2026-03-01,2,0.250000,0,0,0,https://platform.worldquantbrain.com/data/data-sets/dl_volume_pred,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,fundamental1,Management and Executive Data,Fundamental,205,0.4117,1.0,5.0,1.1,2026-03-01,63,0.307317,0,0,0,https://platform.worldquantbrain.com/data/data-sets/fundamental1,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,fundamental14,Audit Analytics Directors Data,Fundamental,248,0.886,0.9507,2.0,1.1,2026-03-01,544,2.193548,0,0,0,https://platform.worldquantbrain.com/data/data-sets/fundamental14,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,fundamental2,Report Footnotes,Fundamental,766,0.4386,1.0,1.0,1.1,2026-03-01,3594,4.691906,0,0,0,https://platform.worldquantbrain.com/data/data-sets/fundamental2,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,fundamental7,Comprehensive Fundamentals Data,Fundamental,311,0.7424,1.0,1.0,1.1,2026-03-01,512,1.646302,1,0,1,https://platform.worldquantbrain.com/data/data-sets/fundamental7,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,fundamental72,Comprehensive Fundamental Data,Fundamental,1852,0.7455,1.0,3.0,1.1,2026-03-01,220,0.118790,0,0,0,https://platform.worldquantbrain.com/data/data-sets/fundamental72,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,fundamental76,Standardized Fundamental SEC Data,Fundamental,128,0.6535,1.0,5.0,1.1,2026-03-01,6,0.046875,0,0,0,https://platform.worldquantbrain.com/data/data-sets/fundamental76,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,insiders3,SEC Report Data,Insiders,61,0.7392,1.0,2.0,1.1,2026-03-01,111,1.819672,1,1,0,https://platform.worldquantbrain.com/data/data-sets/insiders3,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,insiders4,Edgar forms data,Insiders,16,0.6374,0.9507,2.0,1.1,2026-03-01,378,23.625000,1,1,0,https://platform.worldquantbrain.com/data/data-sets/insiders4,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,intraday_pv_feats,Daily Intraday Price Volume Features,Price Volume,582,0.9745,0.9507,5.0,1.1,2026-03-01,25,0.042955,0,0,0,https://platform.worldquantbrain.com/data/data-sets/intraday_pv_feats,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,pattern_scores,Chart Pattern Similarity Scores,Price Volume,504,0.9939,1.0,6.0,1.1,2026-03-01,13,0.025794,0,0,0,https://platform.worldquantbrain.com/data/data-sets/pattern_scores,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,pv103,Interval and MOO&MOC statistics,Price Volume,79,1.0,0.9507,1.0,1.1,2026-03-01,410,5.189873,0,0,0,https://platform.worldquantbrain.com/data/data-sets/pv103,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,pv104,Market Microstructure Data,Price Volume,46,0.9721,0.9507,1.0,1.1,2026-03-01,112,2.434783,0,0,0,https://platform.worldquantbrain.com/data/data-sets/pv104,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,pv149,Holidays and Trading Hours Calendar,Price Volume,6,0.9906,0.9507,5.0,1.1,2026-03-01,2,0.333333,0,0,0,https://platform.worldquantbrain.com/data/data-sets/pv149,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,pv173,Corporate Bond Pricing Data,Price Volume,51,0.3916,1.0,4.0,1.1,2026-03-01,2,0.039216,0,0,0,https://platform.worldquantbrain.com/data/data-sets/pv173,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,pv48,US Market Index Data,Price Volume,147,0.5792,0.9507,4.0,1.1,2026-03-01,15,0.102041,0,0,0,https://platform.worldquantbrain.com/data/data-sets/pv48,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,pv52,Order Excecution Summary,Price Volume,176,0.9679,0.9354,3.0,1.1,2026-03-01,128,0.727273,0,0,0,https://platform.worldquantbrain.com/data/data-sets/pv52,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,pv64,Fund Holding Data,Price Volume,245,0.8192,1.0,3.0,1.1,2026-03-01,20,0.081633,0,0,0,https://platform.worldquantbrain.com/data/data-sets/pv64,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,pv73,Custom Relationship Data,Price Volume,69,0.4872,0.9507,5.0,1.1,2026-03-01,33,0.478261,0,0,0,https://platform.worldquantbrain.com/data/data-sets/pv73,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,short_interest_pred,Short Interest Forecast Signals,Short Interest,10,0.9987,0.9507,4.0,1.1,2026-03-01,17,1.700000,1,1,0,https://platform.worldquantbrain.com/data/data-sets/short_interest_pred,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,shortinterest29,Group Short Sale Data,Short Interest,32,0.8838,0.9507,5.0,1.1,2026-03-01,14,0.437500,1,1,0,https://platform.worldquantbrain.com/data/data-sets/shortinterest29,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,shortinterest3,Securities Lending Files Data,Short Interest,31,1.0,0.9507,2.0,1.1,2026-03-01,307,9.903226,1,1,0,https://platform.worldquantbrain.com/data/data-sets/shortinterest3,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,shortinterest43,Short Sell Dataset,Short Interest,32,0.9994,0.9507,3.0,1.1,2026-03-01,64,2.000000,1,1,0,https://platform.worldquantbrain.com/data/data-sets/shortinterest43,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,socialmedia8,Social Media Data for Equity,Social Media,4,0.9999,1.0,1.0,1.1,2026-03-01,976,244.000000,2,1,1,https://platform.worldquantbrain.com/data/data-sets/socialmedia8,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,twitter_sentiment_l2,Twitter Sentiment Signal Aggregation,Social Media,95,0.979,0.9507,4.0,1.1,2026-03-01,33,0.347368,1,1,0,https://platform.worldquantbrain.com/data/data-sets/twitter_sentiment_l2,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,univ1,Universe Dataset,Price Volume,6,1.0,1.0,3.0,1.1,2026-03-01,4,0.666667,0,0,0,https://platform.worldquantbrain.com/data/data-sets/univ1,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,us_short_sale,US Equity Short Sale Volume,Short Interest,4,1.0,1.0,5.0,1.1,2026-03-01,28,7.000000,1,1,0,https://platform.worldquantbrain.com/data/data-sets/us_short_sale,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,fund_holdings_panel,Global Institutional Fund Holdings,Institutions,30,0.996,0.8992,4.0,1.0,2026-03-01,99,3.300000,1,1,0,https://platform.worldquantbrain.com/data/data-sets/fund_holdings_panel,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,institutions18,Ownership Model Data,Institutions,17,0.8055,0.9507,2.0,1.0,2026-03-01,143,8.411765,1,1,0,https://platform.worldquantbrain.com/data/data-sets/institutions18,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,institutions20,Short Sale Volume Data,Institutions,17,0.9804,1.0,2.0,1.0,2026-03-01,124,7.294118,1,1,0,https://platform.worldquantbrain.com/data/data-sets/institutions20,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,event_relation,Text-Based Event Relationship Analysis,Other,9,0.7325,0.9507,7.0,1.5,2026-04-01,1,0.111111,1,1,0,https://platform.worldquantbrain.com/data/data-sets/event_relation,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,forum_sentiment,Global Stock Forum Sentiment Signals,Other,13,1.0,0.9507,7.0,1.5,2026-04-01,4,0.307692,1,1,0,https://platform.worldquantbrain.com/data/data-sets/forum_sentiment,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,mmp_nlp_sentiment,Multilingual NLP News Sentiment Signals,Other,1650,0.9724,1.0,6.0,1.5,2026-04-01,34,0.020606,1,1,0,https://platform.worldquantbrain.com/data/data-sets/mmp_nlp_sentiment,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,model109,Fundamentals and Technical Indicators Model,Model,544,0.7992,0.9507,1.0,1.4,2026-04-01,476,0.875000,4,1,3,https://platform.worldquantbrain.com/data/data-sets/model109,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,model219,Canadian Equity Quantitative Models,Model,1282,0.9572,1.0,4.0,1.4,2026-04-01,128,0.099844,1,1,0,https://platform.worldquantbrain.com/data/data-sets/model219,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,model25,Earnings Quality,Model,430,0.6952,1.0,2.0,1.4,2026-04-01,139,0.323256,2,1,1,https://platform.worldquantbrain.com/data/data-sets/model25,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,model264,Predictive data using Deep Learning models,Model,2083,0.9992,1.0,3.0,1.4,2026-04-01,235,0.112818,1,1,0,https://platform.worldquantbrain.com/data/data-sets/model264,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,model77,Analysts' Factor Model,Model,3256,0.8277,1.0,2.0,1.4,2026-04-01,3458,1.062039,11,1,10,https://platform.worldquantbrain.com/data/data-sets/model77,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,earnings5,Earnings Date Breaks,Earnings,5,0.9396,0.9507,1.0,1.3,2026-04-01,150,30.000000,1,1,0,https://platform.worldquantbrain.com/data/data-sets/earnings5,2026-07-17T14:13:02+00:00
